ID,Title,Type,URL,"SEO Title","Meta Description"
118208,Weihnachtsbox,product,https://staging.book-a-bubble.de/produkt/weihnachtsbox/,N/A,N/A
153340,"Scheidegg | Gutschein Romantik | INKLUSIVE Kerzen und Fackeln",product,https://staging.book-a-bubble.de/produkt/scheidegg-gutschein-romantik-inklusive-kerzen-und-fackeln/,N/A,N/A
765,"Furtwangen | Gutschein Standard",product,https://staging.book-a-bubble.de/produkt/romantikgutschein/,N/A,N/A
951,"Bubble Tent Bad Hönningen",product,https://staging.book-a-bubble.de/produkt/bubble-tent-elzach-6/,N/A,N/A
989,"Bubble Tent Elzach",product,https://staging.book-a-bubble.de/produkt/bubble-tent-elzach-7/,N/A,N/A
1004,"Bubble Tent Gerbstedt",product,https://staging.book-a-bubble.de/produkt/bubble-tent-gerbstedt-7/,N/A,N/A
1014,"Bubble Tent Ellenberg",product,https://staging.book-a-bubble.de/produkt/bubble-tent-ellenberg-3/,N/A,N/A
1028,"Bubble Tent Furtwangen",product,https://staging.book-a-bubble.de/produkt/bubble-tent-furtwangen/,N/A,N/A
1084,"Geschenkbox aus Holz",product,https://staging.book-a-bubble.de/produkt/geschenkbox/,N/A,N/A
1286,"Ellenberg | Gutschein Standard | INKLUSIVE HOT TUB WHIRLPOOL",product,https://staging.book-a-bubble.de/produkt/ellenberg-gutschein-standard-inklusive-hot-tub-whirlpool-2/,N/A,N/A
1288,"Ellenberg | Gutschein Romantik | INKLUSIVE HOT TUB WHIRLPOOL",product,https://staging.book-a-bubble.de/produkt/ellenberg-gutschein-romantik-inklusive-hot-tub-whirlpool-2/,N/A,N/A
1290,"Gerbstedt | Gutschein Standard | INKLUSIVE FRÜHSTÜCK",product,https://staging.book-a-bubble.de/produkt/gerbstedt-gutschein-standard-inklusive-fruestueck-2/,N/A,N/A
1292,"Gerbstedt | Gutschein Romantik | INKLUSIVE FRÜHSTÜCK",product,https://staging.book-a-bubble.de/produkt/gerbstedt-gutschein-romantik-inklusive-fruehstueck-2/,N/A,N/A
1295,"Elzach | Gutschein Romantik | INKLUSIVE HOT-TUB BADEFASS",product,https://staging.book-a-bubble.de/produkt/elzach-gutschein-romantik-inklusive-hot-tub-badefass/,N/A,N/A
