ID,Title,Type,URL,"SEO Title","Meta Description"
2702,"Shop #2",page,https://book-a-bubble.de/?page_id=2702,N/A,N/A
72,"Startseite - old 06-26",page,https://book-a-bubble.de/home-7/,"Book a Bubble - Finde dein Bubble Hotel","Bei Book a Bubble kannst du eine unvergessliche Nacht im Bubble Tent buchen. Licht aus, Sterne an - ist das Motto von Bubble Tent Deutschland"
319,FAQ,page,https://book-a-bubble.de/faq/,N/A,N/A
2363,Privat,page,https://book-a-bubble.de/privat/,N/A,N/A
2384,Adventskalender,page,https://book-a-bubble.de/adventskalender/,"Bubble Tent Deutschland %%page%% %%sep%% Book a Bubble - Übernachtung buchen","Bei book a bubble kannst du eine unvergessliche Nacht im Bubble Tent buchen. Licht aus, Sterne an - ist das Motto von Bubble Tent Deutschland"
2535,test,page,https://book-a-bubble.de/test/,N/A,N/A
7186,Valentinstag,page,https://book-a-bubble.de/valentinstag/,"Bubble Tent Deutschland %%page%% %%sep%% Book a Bubble - Übernachtung buchen","Bei book a bubble kannst du eine unvergessliche Nacht im Bubble Tent buchen. Licht aus, Sterne an - ist das Motto von Bubble Tent Deutschland"
7316,iCal,page,https://book-a-bubble.de/ical/,N/A,N/A
26565,"Testschläferaktion Eichstetten am Kaiserstuhl",page,https://book-a-bubble.de/testschlaeferaktion-eichstetten-am-kaiserstuhl/,N/A,N/A
26723,"Testschläferaktion Berlin",page,https://book-a-bubble.de/testschlaeferaktion-berlin/,N/A,N/A
26737,"Testschläferaktion Düsseldorf",page,https://book-a-bubble.de/testschlaeferaktion-duesseldorf/,N/A,N/A
117707,"Weihnachtsbox 2023",page,https://book-a-bubble.de/weihnachtsaktion-2023/,N/A,N/A
180456,"Startseite - 12-09",page,https://book-a-bubble.de/startseite/,"Book a Bubble - Finde dein Bubble Hotel","Bei Book a Bubble kannst du eine unvergessliche Nacht im Bubble Tent buchen. Licht aus, Sterne an - ist das Motto von Bubble Tent Deutschland"
183960,"Testschläferaktion Steigerwald",page,https://book-a-bubble.de/testschlaferaktion-steigerwald/,N/A,"Bei Book a Bubble kannst du eine unvergessliche Übernachtung in einem Bubble Tent von Bubble Tent Deutschland buchen. Licht aus, Sterne an - ist unser Motto."
220720,"Testschläferaktion Bottwartal",page,https://book-a-bubble.de/testschlaeferaktion-bottwartal/,N/A,"Bei Book a Bubble kannst du eine unvergessliche Übernachtung in einem Bubble Tent von Bubble Tent Deutschland buchen. Licht aus, Sterne an - ist unser Motto."
220732,"Testschläferaktion Harz",page,https://book-a-bubble.de/testschlaeferaktion-harz/,N/A,"Bei Book a Bubble kannst du eine unvergessliche Übernachtung in einem Bubble Tent von Bubble Tent Deutschland buchen. Licht aus, Sterne an - ist unser Motto."
98,Dashboard,page,https://book-a-bubble.de/dashboard/,N/A,"Ihr Dashboard. Bei Book a Bubble können Sie eine unvergessliche Übernachtung in einem Bubble Tent von Bubble Tent Deutschland buchen."
99,Messages,page,https://book-a-bubble.de/messages/,N/A,N/A
100,Bookings,page,https://book-a-bubble.de/bookings/,N/A,N/A
101,"My Listings",page,https://book-a-bubble.de/my-listings/,N/A,N/A
102,Reviews,page,https://book-a-bubble.de/reviews/,N/A,N/A
103,Bookmarks,page,https://book-a-bubble.de/bookmarks/,N/A,N/A
104,"Standort hinzufügen",page,https://book-a-bubble.de/add-listing/,N/A,N/A
105,"My Profile",page,https://book-a-bubble.de/my-profile/,N/A,N/A
106,"Coming Soon",page,https://book-a-bubble.de/coming-soon/,N/A,N/A
86,Buchung,page,https://book-a-bubble.de/buchungsbestaetigung/,N/A,"Nach Ihrer Bestellung bei BookaBubble , können Sie in Ihrem BookaBubble Konto nachvollziehen, ob die Buchung erfolgreich abgeschlossen wurde."
85,"My Bookings",page,https://book-a-bubble.de/my-bookings/,N/A,N/A
84,"Claim Listing",page,https://book-a-bubble.de/claim-listing/,N/A,N/A
83,Wallet,page,https://book-a-bubble.de/wallet/,N/A,N/A
82,"Reset Password",page,https://book-a-bubble.de/reset-password/,"Passwort zurücksetzen - Book a Bubble","Navigieren Sie zu Passwort zurücksetzen. Wenn Sie dazu aufgefordert werden, geben Sie die E-Mail-Adresse ein, die mit Ihrem Konto..."
81,"Lost Password",page,https://book-a-bubble.de/lost-password/,N/A,N/A
79,Coupons,page,https://book-a-bubble.de/coupons/,N/A,N/A
66,"Store List",page,https://book-a-bubble.de/store-listing/,N/A,N/A
67,"My Orders",page,https://book-a-bubble.de/my-orders/,"Meine Bestellungen %%page%% %%sep%% %%sitename%%","Meine Bestellungen. Bei Book a Bubble können Sie eine unvergessliche Übernachtung in einem Bubble Tent von Bubble Tent Deutschland buchen."
65,"Store Panel",page,https://book-a-bubble.de/store-dashboard/,N/A,N/A
64,"Vendor Stores",page,https://book-a-bubble.de/vendor-stores/,N/A,N/A
2,Impressum,page,https://book-a-bubble.de/impressum/,N/A,N/A
11,Warenkorb,page,https://book-a-bubble.de/warenkorb/,N/A,N/A
12,Bezahlen,page,https://book-a-bubble.de/bezahlen/,N/A,"Bei Book a Bubble können Sie an der Kasse eine unvergessliche Übernachtung in einem Bubble Tent von Bubble Tent Deutschland buchen. Licht aus, Sterne an - ist unser Motto."
13,"My account",page,https://book-a-bubble.de/my-account/,"Mein Account %%page%% %%sep%% Übernachtungen im Bubble Tent","Zur Accountübersicht. Bei Book a Bubble können Sie eine unvergessliche Übernachtung in einem Bubble Tent von Bubble Tent Deutschland buchen."
1066,Datenschutzbedingungen,page,https://book-a-bubble.de/datenschutzbedingungen/,"Datenschutzbestimmungen von Book-a-Bubble","Um mehr darüber zu erfahren, wie und zu welchen Zwecken Book-a-Bubble personenbezogene Daten (z. B. den Bestellverlauf) verwendet, lesen Sie bitte die Datenschutzbestimmungen von Book-a-Bubble."
7415,"Versand & Lieferung",page,https://book-a-bubble.de/versand__lieferung/,N/A,N/A
7416,Widerruf,page,https://book-a-bubble.de/widerruf/,N/A,N/A
7417,"Widerruf für digitale Inhalte",page,https://book-a-bubble.de/widerruf_fuer_digitale_inhalte/,N/A,N/A
7418,Datenschutz,page,https://book-a-bubble.de/datenschutz/,N/A,N/A
7419,Zahlungsweisen,page,https://book-a-bubble.de/zahlungsweisen/,N/A,N/A
7420,"Bestellung bestätigen & absenden",page,https://book-a-bubble.de/bestellung_bestaetigen__absenden/,N/A,N/A
