ID,Title,Type,URL,"SEO Title","Meta Description"
98,Dashboard,page,http://listeo.wpengine.com/?page_id=38,N/A,"Ihr Dashboard. Bei Book a Bubble können Sie eine unvergessliche Übernachtung in einem Bubble Tent von Bubble Tent Deutschland buchen."
99,Messages,page,http://listeo.wpengine.com/?page_id=39,N/A,N/A
100,Bookings,page,http://listeo.wpengine.com/?page_id=40,N/A,N/A
101,"My Listings",page,http://listeo.wpengine.com/?page_id=41,N/A,N/A
102,Reviews,page,http://listeo.wpengine.com/?page_id=42,N/A,N/A
103,Bookmarks,page,http://listeo.wpengine.com/?page_id=43,N/A,N/A
104,"Standort hinzufügen",page,http://listeo.wpengine.com/?page_id=44,N/A,N/A
105,"My Profile",page,http://listeo.wpengine.com/?page_id=45,N/A,N/A
106,"Coming Soon",page,http://listeo.wpengine.com/?page_id=48,N/A,N/A
7915,Messages,page,http://book-a-bubble.de/messages/,N/A,N/A
7916,"My Listings",page,http://book-a-bubble.de/my-listings/,N/A,N/A
7920,Bookings,page,http://book-a-bubble.de/bookings/,N/A,N/A
7926,"Coming Soon",page,http://book-a-bubble.de/coming-soon/,N/A,N/A
7973,Reviews,page,http://book-a-bubble.de/reviews/,N/A,N/A
7978,Bookmarks,page,http://book-a-bubble.de/bookmarks/,N/A,N/A
7981,"Add location",page,http://book-a-bubble.de/add-location/,N/A,N/A
7989,"My Profile",page,http://book-a-bubble.de/my-profile/,N/A,N/A
7998,Dashboard,page,http://book-a-bubble.de/dashboard/,N/A,"Your Dashboard. At Book a Bubble you can book an unforgettable overnight stay in a Bubble Tent from Bubble Tent Germany."
118586,Réservations,page,http://book-a-bubble.de/reservations/,N/A,N/A
118587,Signets,page,http://book-a-bubble.de/signets/,N/A,N/A
118599,"À venir",page,http://book-a-bubble.de/coming-soon/,N/A,N/A
118601,"Tableau de bord",page,http://book-a-bubble.de/tableau-de-bord/,N/A,"Votre tableau de bord. Chez Book a Bubble, vous pouvez réserver une nuit inoubliable dans une tente à bulles de Bubble Tent France."
118620,Messages,page,http://book-a-bubble.de/messages/,N/A,N/A
118624,"Mes annonces",page,http://book-a-bubble.de/mes-listes/,N/A,N/A
118626,"Mon profil",page,http://book-a-bubble.de/mon-profil/,N/A,N/A
118628,Commentaires,page,http://book-a-bubble.de/critiques/,N/A,N/A
118629,"Ajouter un site",page,http://book-a-bubble.de/ajouter-un-site/,N/A,N/A
86,Buchung,page,https://listeo.staging.wpengine.com/?page_id=634,N/A,"Nach Ihrer Bestellung bei BookaBubble , können Sie in Ihrem BookaBubble Konto nachvollziehen, ob die Buchung erfolgreich abgeschlossen wurde."
7914,Booking,page,http://book-a-bubble.de/booking/,N/A,"After placing an order with BookaBubble , you will be able to track whether the booking was completed successfully in your BookaBubble account."
118588,Réservation,page,http://book-a-bubble.de/reservation/,N/A,"Après avoir passé commande auprès de Book a Bubble , vous pouvez vérifier dans votre compte Book a Bubble si la réservation a été effectuée avec succès."
85,"My Bookings",page,https://listeo.staging.wpengine.com/?page_id=841,N/A,N/A
7912,"My Bookings",page,http://book-a-bubble.de/my-bookings/,N/A,N/A
118623,"Mes réservations",page,http://book-a-bubble.de/mes-reservations/,N/A,N/A
84,"Claim Listing",page,https://listeo.staging.wpengine.com/?page_id=861,N/A,N/A
7904,"Claim Listing",page,http://book-a-bubble.de/claim-listing/,N/A,N/A
118598,"Listing des revendications",page,http://book-a-bubble.de/listing-des-revendications/,N/A,N/A
83,Wallet,page,https://listeo.staging.wpengine.com/?page_id=928,N/A,N/A
7996,Wallet,page,http://book-a-bubble.de/wallet/,N/A,N/A
118637,Portefeuille,page,http://book-a-bubble.de/portefeuille/,N/A,N/A
