ID,Title,Type,URL,"SEO Title","Meta Description"
98,Dashboard,page,https://staging.book-a-bubble.de/dashboard/,N/A,"Ihr Dashboard. Bei Book a Bubble können Sie eine unvergessliche Übernachtung in einem Bubble Tent von Bubble Tent Deutschland buchen."
99,Messages,page,https://staging.book-a-bubble.de/messages/,N/A,N/A
100,Bookings,page,https://staging.book-a-bubble.de/bookings/,N/A,N/A
101,"My Listings",page,https://staging.book-a-bubble.de/my-listings/,N/A,N/A
102,Reviews,page,https://staging.book-a-bubble.de/reviews/,N/A,N/A
103,Bookmarks,page,https://staging.book-a-bubble.de/bookmarks/,N/A,N/A
104,"Standort hinzufügen",page,https://staging.book-a-bubble.de/add-listing/,N/A,N/A
105,"My Profile",page,https://staging.book-a-bubble.de/my-profile/,N/A,N/A
106,"Coming Soon",page,https://staging.book-a-bubble.de/coming-soon/,N/A,N/A
86,Buchung,page,https://staging.book-a-bubble.de/buchungsbestaetigung/,N/A,"Nach Ihrer Bestellung bei BookaBubble , können Sie in Ihrem BookaBubble Konto nachvollziehen, ob die Buchung erfolgreich abgeschlossen wurde."
85,"My Bookings",page,https://staging.book-a-bubble.de/my-bookings/,N/A,N/A
84,"Claim Listing",page,https://staging.book-a-bubble.de/claim-listing/,N/A,N/A
83,Wallet,page,https://staging.book-a-bubble.de/wallet/,N/A,N/A
82,"Reset Password",page,https://staging.book-a-bubble.de/reset-password/,"Passwort zurücksetzen - Book a Bubble","Navigieren Sie zu Passwort zurücksetzen. Wenn Sie dazu aufgefordert werden, geben Sie die E-Mail-Adresse ein, die mit Ihrem Konto..."
81,"Lost Password",page,https://staging.book-a-bubble.de/lost-password/,N/A,N/A
79,Coupons,page,https://staging.book-a-bubble.de/coupons/,N/A,N/A
66,"Store List",page,https://staging.book-a-bubble.de/store-listing/,N/A,N/A
67,"My Orders",page,https://staging.book-a-bubble.de/my-orders/,"Meine Bestellungen %%page%% %%sep%% %%sitename%%","Meine Bestellungen. Bei Book a Bubble können Sie eine unvergessliche Übernachtung in einem Bubble Tent von Bubble Tent Deutschland buchen."
65,"Store Panel",page,https://staging.book-a-bubble.de/store-dashboard/,N/A,N/A
64,"Vendor Stores",page,https://staging.book-a-bubble.de/vendor-stores/,N/A,N/A
2,Impressum,page,https://staging.book-a-bubble.de/impressum/,N/A,N/A
11,Warenkorb,page,https://staging.book-a-bubble.de/warenkorb/,N/A,N/A
12,Bezahlen,page,https://staging.book-a-bubble.de/bezahlen/,N/A,"Bei Book a Bubble können Sie an der Kasse eine unvergessliche Übernachtung in einem Bubble Tent von Bubble Tent Deutschland buchen. Licht aus, Sterne an - ist unser Motto."
13,"My account",page,https://staging.book-a-bubble.de/my-account/,"Mein Account %%page%% %%sep%% Übernachtungen im Bubble Tent","Zur Accountübersicht. Bei Book a Bubble können Sie eine unvergessliche Übernachtung in einem Bubble Tent von Bubble Tent Deutschland buchen."
319,FAQ,page,https://staging.book-a-bubble.de/faq/,N/A,N/A
1066,Datenschutzbedingungen,page,https://staging.book-a-bubble.de/datenschutzbedingungen/,"Datenschutzbestimmungen von Book-a-Bubble","Um mehr darüber zu erfahren, wie und zu welchen Zwecken Book-a-Bubble personenbezogene Daten (z. B. den Bestellverlauf) verwendet, lesen Sie bitte die Datenschutzbestimmungen von Book-a-Bubble."
7316,iCal,page,https://staging.book-a-bubble.de/ical/,N/A,N/A
7415,"Versand & Lieferung",page,https://staging.book-a-bubble.de/versand__lieferung/,N/A,N/A
7416,Widerruf,page,https://staging.book-a-bubble.de/widerruf/,N/A,N/A
7417,"Widerruf für digitale Inhalte",page,https://staging.book-a-bubble.de/widerruf_fuer_digitale_inhalte/,N/A,N/A
7418,Datenschutz,page,https://staging.book-a-bubble.de/datenschutz/,N/A,N/A
7419,Zahlungsweisen,page,https://staging.book-a-bubble.de/zahlungsweisen/,N/A,N/A
7420,"Bestellung bestätigen & absenden",page,https://staging.book-a-bubble.de/bestellung_bestaetigen__absenden/,N/A,N/A
7421,"Allgemeine Geschäftsbedingungen",page,https://staging.book-a-bubble.de/allgemeine_geschaeftsbedingungen/,N/A,N/A
7780,"Gutschein einlösen",page,https://staging.book-a-bubble.de/gutschein-einloesen/,N/A,N/A
9109,"New Listings",page,https://staging.book-a-bubble.de/new-listings/,N/A,N/A
26478,"Formular zur Anpassung deines Gutscheins",page,https://staging.book-a-bubble.de/formular-zur-anpassung-deines-gutscheins/,N/A,N/A
26730,"Testschläferaktion Forgensee",page,https://staging.book-a-bubble.de/testschlaeferaktion-forgensee/,N/A,N/A
28027,FAQs,page,https://staging.book-a-bubble.de/faqs/,N/A,N/A
28129,Blog,page,https://staging.book-a-bubble.de/blog/,N/A,N/A
97419,Blog,page,https://staging.book-a-bubble.de/blog/,N/A,N/A
